kind,combo,rho,tau,wins,full,w_adqa,clip
ensemble_mean,claude>claude+gpt-4o>gpt-4o,0.900484602263887,0.7968101922601679,52/54,12/18,0.22,clip_mean
ensemble_median,claude>claude+gpt-4o>gpt-4o,0.900484602263887,0.7968101922601679,52/54,12/18,0.22,clip_mean
ensemble_mean,claude>claude+gpt-4o>gpt-4o,0.900484602263887,0.7958738700600971,52/54,12/18,0.23,clip_top3
ensemble_median,claude>claude+gpt-4o>gpt-4o,0.900484602263887,0.7958738700600971,52/54,12/18,0.23,clip_top3
ensemble_mean,claude>claude+claude>gpt-4o,0.900477222059219,0.8031933552409479,53/54,15/18,0.36,need_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o,0.900477222059219,0.8031933552409479,53/54,15/18,0.37,need_weighted_clip
ensemble_median,claude>claude+claude>gpt-4o,0.900477222059219,0.8031933552409479,53/54,15/18,0.36,need_weighted_clip
ensemble_median,claude>claude+claude>gpt-4o,0.900477222059219,0.8031933552409479,53/54,15/18,0.37,need_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o,0.900477222059219,0.8013211096576357,53/54,14/18,0.30,clip_mean
ensemble_mean,claude>claude+claude>gpt-4o,0.900477222059219,0.8013211096576357,53/54,14/18,0.36,clip_top3
ensemble_median,claude>claude+claude>gpt-4o,0.900477222059219,0.8013211096576357,53/54,14/18,0.30,clip_mean
ensemble_median,claude>claude+claude>gpt-4o,0.900477222059219,0.8013211096576357,53/54,14/18,0.36,clip_top3
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude,0.900477222059219,0.7985127412826674,53/54,15/18,0.32,clip_top3
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude,0.900477222059219,0.7975766184910111,53/54,14/18,0.29,critical_weighted_clip
ensemble_mean,claude>gpt-4o+gpt-4o>claude,0.900477222059219,0.7966404956993551,52/54,14/18,0.35,clip_top3
ensemble_mean,claude>gpt-4o+gpt-4o>claude,0.900477222059219,0.7966404956993551,52/54,14/18,0.36,clip_top3
ensemble_median,claude>gpt-4o+gpt-4o>claude,0.900477222059219,0.7966404956993551,52/54,14/18,0.35,clip_top3
ensemble_median,claude>gpt-4o+gpt-4o>claude,0.900477222059219,0.7966404956993551,52/54,14/18,0.36,clip_top3
ensemble_mean,claude>gpt-4o+gpt-4o>claude,0.900477222059219,0.7966404956993551,52/54,13/18,0.31,clip_mean
ensemble_mean,claude>gpt-4o+gpt-4o>claude,0.900477222059219,0.7966404956993551,52/54,13/18,0.31,need_weighted_clip
ensemble_median,claude>gpt-4o+gpt-4o>claude,0.900477222059219,0.7966404956993551,52/54,13/18,0.31,clip_mean
ensemble_median,claude>gpt-4o+gpt-4o>claude,0.900477222059219,0.7966404956993551,52/54,13/18,0.31,need_weighted_clip
ensemble_mean,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.900477222059219,0.795704372907699,52/54,12/18,0.23,need_weighted_clip
ensemble_mean,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.900477222059219,0.7947682501160429,53/54,13/18,0.23,critical_weighted_clip
ensemble_mean,gpt-4o>claude+gpt-4o>gpt-4o,0.900477222059219,0.7938321273243868,53/54,12/18,0.23,clip_top3
ensemble_median,gpt-4o>claude+gpt-4o>gpt-4o,0.900477222059219,0.7938321273243868,53/54,12/18,0.23,clip_top3
ensemble_median,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.900390391468658,0.7971483100968915,52/54,11/18,0.21,need_weighted_clip
ensemble_median,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.900390391468658,0.7952704577762861,53/54,12/18,0.20,clip_top3
ensemble_max,claude>claude+claude>gpt-4o,0.9003682286493354,0.8080692816693853,53/54,17/18,0.64,need_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o,0.9003682286493354,0.8080692816693853,53/54,17/18,0.65,need_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o,0.9003682286493354,0.8080692816693853,53/54,17/18,0.82,need_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o,0.9003682286493354,0.8080692816693853,53/54,17/18,0.64,critical_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o,0.9003682286493354,0.8080692816693853,53/54,17/18,0.65,critical_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o,0.9003682286493354,0.8080692816693853,53/54,17/18,0.71,critical_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o,0.9003682286493354,0.8080692816693853,53/54,17/18,0.83,critical_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o,0.9003682286493354,0.8080692816693853,53/54,17/18,0.84,critical_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o,0.9003682286493354,0.8071307575327193,53/54,17/18,0.85,clip_mean
ensemble_max,claude>claude+claude>gpt-4o,0.9003682286493354,0.8071307575327193,53/54,17/18,0.86,clip_mean
ensemble_max,claude>claude+claude>gpt-4o,0.9003682286493354,0.8071307575327193,53/54,17/18,0.87,clip_mean
ensemble_max,claude>claude+claude>gpt-4o,0.9003682286493354,0.8071307575327193,53/54,17/18,0.88,clip_mean
ensemble_max,claude>claude+claude>gpt-4o,0.9003682286493354,0.8071307575327193,53/54,17/18,0.89,clip_mean
ensemble_max,claude>claude+claude>gpt-4o,0.9003682286493354,0.8071307575327193,53/54,17/18,0.90,clip_mean
ensemble_max,claude>claude+claude>gpt-4o,0.9003682286493354,0.8071307575327193,53/54,17/18,0.91,clip_mean
ensemble_max,claude>claude+claude>gpt-4o,0.9003682286493354,0.8071307575327193,53/54,17/18,0.92,clip_mean
ensemble_max,claude>claude+claude>gpt-4o,0.9003682286493354,0.8071307575327193,53/54,17/18,0.93,clip_mean
ensemble_max,claude>claude+claude>gpt-4o,0.9003682286493354,0.8071307575327193,53/54,17/18,0.94,clip_mean
ensemble_max,claude>claude+claude>gpt-4o,0.9003682286493354,0.8071307575327193,53/54,17/18,0.95,clip_mean
ensemble_max,claude>claude+claude>gpt-4o,0.9003682286493354,0.8071307575327193,53/54,17/18,0.96,clip_mean
ensemble_max,claude>claude+claude>gpt-4o,0.9003682286493354,0.8071307575327193,53/54,17/18,0.97,clip_mean
ensemble_max,claude>claude+claude>gpt-4o,0.9003682286493354,0.8071307575327193,53/54,17/18,0.98,clip_mean
ensemble_max,claude>claude+claude>gpt-4o,0.9003682286493354,0.8071307575327193,53/54,17/18,0.99,clip_mean
ensemble_max,claude>claude+claude>gpt-4o,0.9003682286493354,0.8052537092593874,53/54,15/18,0.48,clip_mean
ensemble_max,claude>claude+claude>gpt-4o,0.9003682286493354,0.8043151851227214,53/54,16/18,0.48,clip_top3
ensemble_max,claude>claude+claude>gpt-4o,0.9003682286493354,0.8043151851227214,53/54,15/18,0.40,clip_mean
ensemble_max,claude>claude+claude>gpt-4o,0.9003682286493354,0.8043151851227214,53/54,15/18,0.42,clip_top3
ensemble_max,claude>claude+claude>gpt-4o,0.9003682286493354,0.8043151851227214,53/54,15/18,0.40,critical_weighted_clip
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9003682286493354,0.8043151851227214,53/54,14/18,0.40,clip_mean
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9003682286493354,0.8043151851227214,53/54,14/18,0.41,clip_top3
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9003682286493354,0.8043151851227214,53/54,14/18,0.44,clip_top3
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9003682286493354,0.8043151851227214,53/54,14/18,0.46,clip_top3
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9003682286493354,0.8043151851227214,53/54,14/18,0.47,clip_top3
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9003682286493354,0.8043151851227214,53/54,14/18,0.33,need_weighted_clip
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9003682286493354,0.8043151851227214,53/54,14/18,0.35,critical_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o,0.9003682286493354,0.8033766609860555,53/54,15/18,0.35,clip_mean
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9003682286493354,0.8033766609860555,53/54,14/18,0.30,clip_mean
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9003682286493354,0.8033766609860555,53/54,14/18,0.37,clip_top3
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9003682286493354,0.8033766609860555,53/54,14/18,0.39,clip_top3
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9003682286493354,0.8024381368493896,53/54,14/18,0.28,clip_mean
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9003682286493354,0.7968069920293939,52/54,13/18,0.27,clip_top3
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9003608414065738,0.807896377145812,53/54,17/18,0.63,need_weighted_clip
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9003608414065738,0.807896377145812,53/54,17/18,0.66,need_weighted_clip
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9003608414065738,0.807896377145812,53/54,17/18,0.67,need_weighted_clip
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9003608414065738,0.807896377145812,53/54,17/18,0.68,need_weighted_clip
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9003608414065738,0.807896377145812,53/54,17/18,0.66,critical_weighted_clip
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9003608414065738,0.807896377145812,53/54,17/18,0.67,critical_weighted_clip
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9003608414065738,0.807896377145812,53/54,17/18,0.68,critical_weighted_clip
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9003608414065738,0.806958053827408,53/54,17/18,0.70,clip_mean
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9003608414065738,0.806958053827408,53/54,17/18,0.69,clip_top3
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9003608414065738,0.806958053827408,53/54,17/18,0.73,clip_top3
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9003608414065738,0.8060197305090041,53/54,17/18,0.64,clip_top3
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9003608414065738,0.8050814071906001,53/54,17/18,0.49,clip_mean
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9003608414065738,0.8050814071906001,53/54,17/18,0.50,clip_mean
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9003608414065738,0.8050814071906001,53/54,17/18,0.51,clip_mean
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9003608414065738,0.8050814071906001,53/54,17/18,0.55,clip_top3
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9003608414065738,0.8050814071906001,53/54,17/18,0.56,clip_top3
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9003608414065738,0.8050814071906001,53/54,17/18,0.57,clip_top3
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9003608414065738,0.8050814071906001,53/54,17/18,0.50,need_weighted_clip
ensemble_mean,claude>claude,0.9003608414065738,0.8032047605537922,53/54,15/18,0.29,need_weighted_clip
ensemble_mean,claude>claude,0.9003608414065738,0.8032047605537922,53/54,15/18,0.30,need_weighted_clip
ensemble_mean,claude>claude,0.9003608414065738,0.8032047605537922,53/54,15/18,0.30,critical_weighted_clip
ensemble_max,gpt-4o>claude+gpt-4o>gpt-4o,0.9003608414065738,0.7975748206433684,52/54,12/18,0.25,need_weighted_clip
ensemble_max,gpt-4o>claude+gpt-4o>gpt-4o,0.9003608414065738,0.7975748206433684,52/54,12/18,0.26,need_weighted_clip
ensemble_mean,claude>claude+gpt-4o>claude,0.9003608414065738,0.7966364973249646,53/54,14/18,0.26,need_weighted_clip
ensemble_median,claude>claude+gpt-4o>claude,0.9003608414065738,0.7966364973249646,53/54,14/18,0.26,need_weighted_clip
ensemble_mean,gpt-4o>claude,0.9003608414065738,0.7966364973249646,52/54,13/18,0.23,clip_mean
ensemble_mean,gpt-4o>claude,0.9003608414065738,0.7966364973249646,52/54,13/18,0.24,clip_mean
ensemble_mean,gpt-4o>claude,0.9003608414065738,0.7947598506881565,52/54,13/18,0.26,clip_top3
ensemble_max,gpt-4o>claude+gpt-4o>gpt-4o,0.9003608414065738,0.7947598506881565,52/54,12/18,0.27,critical_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9003608414065738,0.7947598506881565,51/54,11/18,0.26,clip_mean
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.9003608414065738,0.7938215273697526,52/54,12/18,0.28,critical_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9000789602764295,0.7988554250303431,53/54,14/18,0.26,need_weighted_clip
ensemble_mean,claude>gpt-4o+gpt-4o>gpt-4o,0.900071590040887,0.7949494717256036,53/54,14/18,0.27,need_weighted_clip
ensemble_median,claude>gpt-4o+gpt-4o>gpt-4o,0.900071590040887,0.7949494717256036,53/54,14/18,0.27,need_weighted_clip
ensemble_mean,claude>gpt-4o+gpt-4o>gpt-4o,0.900071590040887,0.7949494717256036,52/54,13/18,0.26,clip_mean
ensemble_median,claude>gpt-4o+gpt-4o>gpt-4o,0.900071590040887,0.7949494717256036,52/54,13/18,0.26,clip_mean
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.900071590040887,0.7949494717256036,52/54,12/18,0.22,clip_mean
ensemble_mean,claude>gpt-4o+gpt-4o>gpt-4o,0.900071590040887,0.793081200346695,53/54,14/18,0.27,critical_weighted_clip
ensemble_median,claude>gpt-4o+gpt-4o>gpt-4o,0.900071590040887,0.793081200346695,53/54,14/18,0.27,critical_weighted_clip
ensemble_mean,claude>gpt-4o+gpt-4o>gpt-4o,0.900071590040887,0.793081200346695,52/54,13/18,0.28,clip_top3
ensemble_median,claude>gpt-4o+gpt-4o>gpt-4o,0.900071590040887,0.793081200346695,52/54,13/18,0.28,clip_top3
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.900071590040887,0.793081200346695,53/54,13/18,0.24,critical_weighted_clip
ensemble_mean,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.900071590040887,0.793081200346695,52/54,12/18,0.28,clip_top3
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.900071590040887,0.793081200346695,52/54,12/18,0.23,need_weighted_clip
ensemble_max,claude>claude+gpt-4o>gpt-4o,0.9000662943003584,0.7963377299610609,52/54,11/18,0.21,need_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9000662943003584,0.7963377299610609,52/54,11/18,0.21,clip_mean
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9000662943003584,0.7953992058243949,52/54,12/18,0.27,clip_mean
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9000662943003584,0.7953992058243949,52/54,12/18,0.28,need_weighted_clip
ensemble_max,claude>gpt-4o+gpt-4o>gpt-4o,0.9000662943003584,0.794460681687729,52/54,11/18,0.23,clip_top3
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.9000662943003584,0.794460681687729,52/54,11/18,0.22,critical_weighted_clip
ensemble_median,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.9000662943003584,0.793522157551063,53/54,12/18,0.21,clip_top3
ensemble_max,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9000662943003584,0.793522157551063,52/54,12/18,0.29,clip_top3
ensemble_max,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.9000662943003584,0.793522157551063,52/54,12/18,0.28,critical_weighted_clip
ensemble_mean,claude>claude+gpt-4o>gpt-4o,0.8998810603052652,0.7958738700600971,53/54,13/18,0.20,critical_weighted_clip
ensemble_median,claude>claude+gpt-4o>gpt-4o,0.8998810603052652,0.7958738700600971,53/54,13/18,0.20,critical_weighted_clip
ensemble_mean,gpt-4o>gpt-4o,0.8998810603052652,0.7954057089600618,53/54,12/18,0.22,clip_top3
ensemble_mean,gpt-4o>gpt-4o,0.8998810603052652,0.7954057089600618,53/54,12/18,0.23,clip_top3
ensemble_mean,claude>claude+claude>gpt-4o,0.8998736850471147,0.8022572324492918,53/54,15/18,0.35,need_weighted_clip
ensemble_median,claude>claude+claude>gpt-4o,0.8998736850471147,0.8022572324492918,53/54,15/18,0.35,need_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o,0.8998736850471147,0.8022572324492918,52/54,14/18,0.36,critical_weighted_clip
ensemble_median,claude>claude+claude>gpt-4o,0.8998736850471147,0.8022572324492918,52/54,14/18,0.36,critical_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o,0.8998736850471147,0.8003849868659796,53/54,14/18,0.29,clip_mean
ensemble_median,claude>claude+claude>gpt-4o,0.8998736850471147,0.8003849868659796,53/54,14/18,0.29,clip_mean
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude,0.8998736850471147,0.7985127412826674,53/54,14/18,0.30,need_weighted_clip
ensemble_mean,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.8998736850471147,0.7966404956993551,52/54,12/18,0.21,clip_mean
ensemble_mean,claude>gpt-4o+gpt-4o>claude,0.8998736850471147,0.795704372907699,52/54,14/18,0.33,clip_top3
ensemble_mean,claude>gpt-4o+gpt-4o>claude,0.8998736850471147,0.795704372907699,52/54,14/18,0.34,clip_top3
ensemble_median,claude>gpt-4o+gpt-4o>claude,0.8998736850471147,0.795704372907699,52/54,14/18,0.33,clip_top3
ensemble_median,claude>gpt-4o+gpt-4o>claude,0.8998736850471147,0.795704372907699,52/54,14/18,0.34,clip_top3
ensemble_mean,claude>gpt-4o+gpt-4o>claude,0.8998736850471147,0.795704372907699,52/54,13/18,0.32,need_weighted_clip
ensemble_median,claude>gpt-4o+gpt-4o>claude,0.8998736850471147,0.795704372907699,52/54,13/18,0.32,need_weighted_clip
ensemble_mean,claude>gpt-4o+gpt-4o>claude,0.8998736850471147,0.7947682501160429,52/54,13/18,0.30,critical_weighted_clip
ensemble_median,claude>gpt-4o+gpt-4o>claude,0.8998736850471147,0.7947682501160429,52/54,13/18,0.30,critical_weighted_clip
ensemble_mean,gpt-4o>claude+gpt-4o>gpt-4o,0.8998736850471147,0.7947682501160429,52/54,12/18,0.20,clip_mean
ensemble_median,gpt-4o>claude+gpt-4o>gpt-4o,0.8998736850471147,0.7947682501160429,52/54,12/18,0.20,clip_mean
ensemble_mean,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.8998736850471147,0.7947682501160429,52/54,12/18,0.22,need_weighted_clip
ensemble_mean,gpt-4o>claude+gpt-4o>gpt-4o,0.8998736850471147,0.7938321273243868,52/54,12/18,0.20,critical_weighted_clip
ensemble_median,gpt-4o>claude+gpt-4o>gpt-4o,0.8998736850471147,0.7938321273243868,52/54,12/18,0.20,critical_weighted_clip
ensemble_mean,gpt-4o>claude+gpt-4o>gpt-4o,0.8998736850471147,0.7928960045327306,53/54,12/18,0.22,clip_top3
ensemble_median,gpt-4o>claude+gpt-4o>gpt-4o,0.8998736850471147,0.7928960045327306,53/54,12/18,0.22,clip_top3
ensemble_max,claude>claude+claude>gpt-4o,0.8997643599513815,0.8071307575327193,53/54,17/18,0.83,need_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o,0.8997643599513815,0.8071307575327193,53/54,17/18,0.85,critical_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o,0.8997643599513815,0.8033766609860555,53/54,15/18,0.43,clip_top3
ensemble_max,claude>claude+claude>gpt-4o,0.8997643599513815,0.8033766609860555,53/54,15/18,0.44,clip_top3
ensemble_max,claude>claude+claude>gpt-4o,0.8997643599513815,0.8033766609860555,53/54,15/18,0.45,clip_top3
ensemble_max,claude>claude+claude>gpt-4o,0.8997643599513815,0.8033766609860555,53/54,15/18,0.39,critical_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o,0.8997643599513815,0.8033766609860555,53/54,14/18,0.40,clip_top3
ensemble_max,claude>claude+claude>gpt-4o,0.8997643599513815,0.8033766609860555,53/54,14/18,0.41,clip_top3
ensemble_max,claude>claude+claude>gpt-4o,0.8997643599513815,0.8024381368493896,53/54,14/18,0.32,clip_mean
ensemble_max,claude>claude+claude>gpt-4o,0.8997643599513815,0.8024381368493896,53/54,14/18,0.33,clip_mean
ensemble_max,claude>claude+claude>gpt-4o,0.8997643599513815,0.8024381368493896,53/54,14/18,0.38,clip_top3
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude,0.8997569776631756,0.806958053827408,53/54,17/18,0.64,need_weighted_clip
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude,0.8997569776631756,0.806958053827408,53/54,17/18,0.65,need_weighted_clip
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude,0.8997569776631756,0.806958053827408,53/54,17/18,0.69,critical_weighted_clip
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude,0.8997569776631756,0.8060197305090041,53/54,17/18,0.62,clip_mean
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude,0.8997569776631756,0.8060197305090041,53/54,17/18,0.76,clip_mean
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude,0.8997569776631756,0.8060197305090041,53/54,17/18,0.77,clip_mean
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude,0.8997569776631756,0.8060197305090041,53/54,17/18,0.65,clip_top3
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude,0.8997569776631756,0.8060197305090041,53/54,17/18,0.66,clip_top3
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude,0.8997569776631756,0.8060197305090041,53/54,17/18,0.68,clip_top3
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude,0.8997569776631756,0.8060197305090041,53/54,17/18,0.74,clip_top3
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude,0.8997569776631756,0.8060197305090041,53/54,17/18,0.75,clip_top3
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude,0.8997569776631756,0.8060197305090041,53/54,17/18,0.76,clip_top3
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude,0.8997569776631756,0.8032047605537922,53/54,16/18,0.39,need_weighted_clip
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude,0.8997569776631756,0.8032047605537922,53/54,16/18,0.40,need_weighted_clip
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude,0.8997569776631756,0.8032047605537922,53/54,16/18,0.41,need_weighted_clip
ensemble_median,claude>claude+claude>gpt-4o+gpt-4o>claude,0.8997569776631756,0.8032047605537922,53/54,16/18,0.38,critical_weighted_clip
ensemble_mean,claude>claude,0.8997569776631756,0.8022664372353882,53/54,15/18,0.28,need_weighted_clip
ensemble_mean,claude>claude,0.8997569776631756,0.8022664372353882,53/54,15/18,0.29,critical_weighted_clip
ensemble_mean,claude>claude,0.8997569776631756,0.8013281139169843,53/54,15/18,0.30,clip_top3
ensemble_mean,claude>claude+gpt-4o>claude,0.8997569776631756,0.7975748206433684,52/54,13/18,0.25,clip_mean
ensemble_median,claude>claude+gpt-4o>claude,0.8997569776631756,0.7975748206433684,52/54,13/18,0.25,clip_mean
ensemble_mean,claude>claude+gpt-4o>claude,0.8997569776631756,0.7947598506881565,53/54,14/18,0.25,critical_weighted_clip
ensemble_median,claude>claude+gpt-4o>claude,0.8997569776631756,0.7947598506881565,53/54,14/18,0.25,critical_weighted_clip
ensemble_mean,gpt-4o>claude,0.8997569776631756,0.7947598506881565,52/54,13/18,0.25,need_weighted_clip
ensemble_mean,gpt-4o>claude,0.8997569776631756,0.7938215273697526,52/54,13/18,0.24,critical_weighted_clip
ensemble_max,claude>gpt-4o+gpt-4o>claude,0.8997569776631756,0.7938215273697526,52/54,12/18,0.27,clip_mean
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>claude,0.8997569776631756,0.7938215273697526,52/54,12/18,0.27,need_weighted_clip
ensemble_max,claude>claude+gpt-4o>claude,0.8997569776631756,0.7938215273697526,51/54,11/18,0.26,need_weighted_clip
ensemble_max,claude>gpt-4o+gpt-4o>claude,0.8997569776631756,0.7919448807329447,53/54,12/18,0.29,critical_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.8994756901958154,0.7979210911998984,53/54,14/18,0.26,clip_mean
ensemble_mean,claude>gpt-4o+gpt-4o>gpt-4o,0.899468324900109,0.793081200346695,52/54,12/18,0.24,clip_mean
ensemble_median,claude>gpt-4o+gpt-4o>gpt-4o,0.899468324900109,0.793081200346695,52/54,12/18,0.24,clip_mean
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.899468324900109,0.793081200346695,52/54,12/18,0.24,clip_top3
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.899468324900109,0.793081200346695,52/54,12/18,0.25,clip_top3
ensemble_mean,claude>claude+claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.899468324900109,0.7921470646572407,53/54,13/18,0.23,critical_weighted_clip
ensemble_mean,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.899468324900109,0.7921470646572407,52/54,12/18,0.27,clip_top3
ensemble_mean,claude>gpt-4o+gpt-4o>claude+gpt-4o>gpt-4o,0.899468324900109,0.7912129289677863,52/54,12/18,0.23,critical_weighted_clip
ensemble_max,claude>claude+gpt-4o>gpt-4o,0.8994624256024045,0.7953992058243949,52/54,11/18,0.20,clip_mean
ensemble_max,claude>gpt-4o+gpt-4o>gpt-4o,0.8994624256024045,0.7953992058243949,52/54,11/18,0.20,clip_mean
ensemble_max,claude>gpt-4o+gpt-4o>gpt-4o,0.8994624256024045,0.7953992058243949,52/54,11/18,0.20,critical_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.8994624256024045,0.794460681687729,52/54,11/18,0.23,need_weighted_clip
ensemble_max,claude>claude+claude>gpt-4o+gpt-4o>gpt-4o,0.8994624256024045,0.793522157551063,52/54,11/18,0.22,clip_top3
ensemble_median,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.8994624256024045,0.792583633414397,53/54,12/18,0.20,clip_top3
ensemble_median,claude>claude+gpt-4o>claude+gpt-4o>gpt-4o,0.8994624256024045,0.792583633414397,53/54,12/18,0.21,critical_weighted_clip
ensemble_mean,gpt-4o>gpt-4o,0.8992775183466432,0.7963420311601326,53/54,12/18,0.20,critical_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o,0.8992701480350108,0.8013211096576357,53/54,15/18,0.34,need_weighted_clip
ensemble_median,claude>claude+claude>gpt-4o,0.8992701480350108,0.8013211096576357,53/54,15/18,0.34,need_weighted_clip
ensemble_mean,claude>claude+claude>gpt-4o,0.8992701480350108,0.7994488640743236,53/54,14/18,0.28,clip_mean
ensemble_mean,claude>claude+claude>gpt-4o,0.8992701480350108,0.7994488640743236,53/54,14/18,0.33,clip_top3
ensemble_mean,claude>claude+claude>gpt-4o,0.8992701480350108,0.7994488640743236,53/54,14/18,0.34,clip_top3
